,id,tconst,release_date,revenue,budget
20225,365850,tt4906290,2015-10-25,0,0
20226,103707,tt1680305,2011-09-23,0,0
20227,103708,,2012-05-15,0,0
20228,103710,tt2186659,2012-05-01,0,0
20229,365860,tt3824162,2014-08-18,0,0
20230,496943,tt7758458,2017-12-29,0,0
20231,103731,tt1935179,2013-04-26,21587700,10000000
20232,103732,tt1559038,2012-08-21,0,33157
20233,103733,tt2338173,2012-12-07,0,0
20234,103734,tt2079512,2012-10-12,0,0
20235,103742,tt2325741,2012-11-22,0,0
20236,365886,tt3097956,2015-10-23,0,0
20237,103744,tt1380995,2010-07-31,0,0
20238,103747,tt1924394,2012-06-01,7034007,0
20239,365896,tt4126424,2014-10-12,0,0
20240,103758,tt1846487,2012-05-04,0,0
20241,365906,tt4559996,2015-01-15,0,0
20242,234843,tt3281640,2013-09-13,0,0
20243,496994,tt4568312,2016-09-01,0,0
20244,365932,tt4421754,2015-10-10,0,4600
20245,365942,tt3922818,2017-01-26,14793385,30000000
20246,497027,tt7155460,2017-06-02,0,0
20247,103812,tt1532384,2011-09-27,0,0
20248,497028,tt7611426,2017-12-20,0,0
20249,103815,tt2004286,2011-08-15,0,10000
20250,365969,tt4797082,2015-10-30,0,0
20251,103829,tt2234495,2012-01-01,0,0
20252,103835,tt2318503,2012-04-01,0,0
20253,365985,tt3527972,2014-08-29,0,0
20254,365995,tt5170810,2016-02-14,0,0
20255,365997,tt2800050,2016-04-29,24000000,0
20256,497072,tt5170844,2015-11-01,0,0
20257,366015,tt3640068,2015-10-25,0,0
20258,234945,tt2027206,2010-01-11,0,250000
20259,366018,tt4587740,2015-12-19,0,0
20260,366017,tt4789290,2015-10-25,0,0
20261,366019,tt4067062,2017-03-14,0,0
20262,234951,tt2640502,2013-11-02,0,0
20263,366027,tt4959998,2015-08-21,0,0
20264,103894,tt1644577,2010-04-22,0,0
20265,366042,tt2408566,2012-08-16,0,0
20266,234993,tt2211822,2013-10-29,0,0
20267,366080,tt5071886,2016-07-22,74000000,18700000
20268,103951,tt2170872,2012-04-13,0,0
20269,366099,tt5110386,2017-03-14,0,0
20270,366104,tt4084060,2016-02-24,0,0
20271,103970,tt1706365,2010-01-01,0,0
20272,235046,tt1876283,2013-03-10,0,0
20273,103977,tt2226319,2012-02-10,0,0
20274,366133,tt5246292,2015-10-28,0,0
20275,366141,tt5242396,2015-11-04,0,0
20276,366142,tt5223342,2015-09-08,0,0
20277,366143,tt5242320,2015-11-04,0,0
20278,366159,tt1929310,2015-07-15,0,0
20279,497232,tt5891194,2016-08-30,0,0
20280,235093,tt2815030,2013-11-10,0,0
20281,104024,tt1610294,2012-05-25,0,0
20282,366170,tt4273562,2016-04-23,1015339,0
20283,366171,tt3748918,2019-11-30,0,0
20284,366182,tt3347666,2016-11-11,0,0
20285,497256,tt8065194,2018-06-27,0,0
20286,497269,tt7091300,2018-02-06,0,0
20287,497274,tt7758866,2018-01-27,0,0
20288,104059,tt1648213,2012-03-02,0,0
20289,366209,tt3179406,2014-04-14,0,0
20290,366214,tt1996199,2011-10-01,0,0
20291,366221,tt5186078,2015-09-10,0,0
20292,366231,tt5078408,2015-11-01,0,0
20293,366232,tt4666748,2015-11-24,0,25000
20294,366242,tt4923846,2015-10-16,0,0
20295,497324,tt5076412,2015-08-01,0,845
20296,104109,tt1600438,2011-05-13,0,0
20297,366253,tt2849004,2013-08-10,0,0
20298,366255,tt3369624,2015-10-14,0,0
20299,497327,tt3289080,2018-01-09,0,0
20300,497328,tt5207004,2018-01-09,0,50000
20301,104118,tt2024555,2012-04-25,0,0
20302,366273,tt2493450,2016-05-26,0,0
20303,366278,tt3168674,2015-11-01,0,0
20304,104155,tt2294729,2012-05-18,0,0
20305,366303,tt1758807,2010-10-01,0,0
20306,497389,tt6290116,2017-07-15,0,0
20307,366319,tt4471390,2015-08-07,0,0
20308,366324,tt3770426,2016-08-25,0,0
20309,235255,tt1754661,2011-02-09,0,70000
20310,366327,tt5075572,2015-10-01,0,0
20311,104185,tt1942798,2012-04-21,0,0
20312,235260,tt3210686,2014-02-28,67800064,22000000
20313,104194,tt2243123,2011-04-01,0,0
20314,497411,tt5779286,2018-01-06,0,0
20315,235271,tt2205401,2014-10-10,0,0
20316,366355,tt4178166,2014-11-20,0,0
20317,104213,,2011-11-03,0,0
20318,104217,tt1649398,2012-01-01,0,0
20319,366363,tt5086438,2015-11-01,0,0
20320,366364,tt2292737,1996-02-14,0,0
20321,104224,tt2155319,2011-02-11,0,5
20322,104226,tt1777604,2011-03-15,0,0
20323,104232,tt1705126,2012-05-11,0,0
20324,366383,tt3145008,2014-10-30,0,0
20325,104250,tt1759682,2011-04-15,0,0
20326,497468,,2017-12-05,0,0
20327,497489,tt7528342,2017-11-21,0,0
20328,104282,tt0070260,1973-07-07,0,0
20329,497514,tt7905880,2018-02-03,0,0
20330,497515,tt7874116,2018-02-11,0,0
20331,497517,tt7570916,2017-10-18,0,0
20332,497520,tt7379330,2018-01-12,0,0
20333,497522,tt7752054,2018-01-16,0,0
20334,366455,tt4684692,2015-11-24,0,0
20335,497528,tt6814954,2017-05-17,0,0
20336,235388,tt3139338,2013-11-09,0,0
20337,104329,tt1858481,2013-10-18,0,0
20338,235424,tt2312832,2012-01-01,0,0
20339,366502,tt3468352,2016-11-03,0,0
20340,366505,tt3655972,2016-05-06,0,0
20341,366506,tt3470656,2015-10-01,0,0
20342,235436,tt1932625,2010-08-01,0,0
20343,366515,tt4665264,2015-06-27,0,0
20344,497603,,2017-12-05,0,0
20345,497607,tt7808852,2017-12-05,0,0
20346,366537,tt5183582,2015-11-02,0,0
20347,497622,tt5013782,2018-10-19,0,0
20348,366551,tt4820312,2015-11-03,0,0
20349,235480,tt3355258,2013-11-16,0,0
20350,235494,tt3076718,2013-11-09,0,0
20351,235497,tt2328691,2012-10-18,0,100000
20352,366578,tt4422114,2014-04-25,0,0
20353,497650,tt5658198,2017-09-12,0,18000
20354,497656,tt7880084,2018-01-07,0,0
20355,104461,tt1545464,2012-04-27,0,0
20356,235537,tt1507989,2011-02-01,0,1000000
20357,366617,tt2901896,2016-09-06,0,0
20358,366622,tt5329348,2015-12-07,0,0
20359,366630,tt4698718,2015-12-06,0,0
20360,366631,tt5210078,2015-12-12,0,0
20361,366633,tt3180122,2017-01-01,0,0
20362,366637,tt4416878,2014-10-31,0,0
20363,366644,tt4788934,2016-01-01,0,10000000
20364,366656,tt5143700,2015-11-12,0,12500000
20365,235588,tt2760792,2013-11-01,0,0
20366,104518,tt1683463,2012-05-18,0,0
20367,366675,tt1937340,2015-10-22,0,0
20368,497757,tt4367350,2018-01-10,0,0
20369,104542,tt2123325,2011-12-10,0,0
20370,366692,tt4872998,2015-09-25,0,0
20371,366696,tt3686998,2016-10-14,0,0
20372,497768,tt5846644,2018-01-18,0,0
20373,497794,,2018-01-26,0,0
20374,366724,tt4340192,2014-01-01,0,0
20375,497796,tt7694738,2018-06-01,0,0
20376,497802,tt7860270,2018-04-06,2892597,0
20377,235662,tt3214240,2014-11-13,0,0
20378,366736,tt4273570,2015-04-10,0,0
20379,104593,tt2282719,2012-03-03,0,0
20380,497814,tt7137846,2018-05-05,49078000,6000000
20381,366762,tt2409720,2012-10-01,0,0
20382,235692,tt3327538,2013-11-07,0,0
20383,366765,tt3382170,2014-03-23,0,0
20384,497841,,2018-01-01,0,0
20385,497864,tt7456534,2018-10-19,0,0
20386,497875,tt6056682,2017-06-25,0,0
20387,497879,tt7187846,2017-07-19,0,0
20388,497880,tt7234198,2017-08-22,0,0
20389,366824,tt2854692,2014-10-31,0,0
20390,497916,tt4610378,2018-03-08,0,0
20391,366847,tt5047186,2015-10-23,0,0
20392,104709,tt1877647,2012-04-13,0,0
20393,366854,tt3377456,2016-01-01,0,0
20394,366861,tt4902736,2015-11-03,0,0
20395,104732,tt2343713,2012-04-20,0,0
20396,104733,tt1731970,2012-01-05,0,110700
20397,104738,tt1949178,2011-06-01,0,0
20398,235815,tt1626606,2011-10-25,0,0
20399,497965,tt7311634,2017-09-13,0,0
20400,104752,tt1954214,2012-03-13,0,0
20401,366898,tt3594988,2014-07-12,0,0
20402,104755,tt1731697,2012-09-10,1165882,1500000
20403,366897,tt4532350,2015-03-06,0,0
20404,366901,tt2474932,2016-01-29,0,0
20405,104760,tt1907681,2011-01-01,0,60
20406,104762,,2010-09-10,0,0
20407,366912,tt3443678,2015-09-26,0,12000
20408,497984,tt6170484,2018-02-16,0,0
20409,497985,tt2651724,2018-02-02,0,0
20410,104777,tt2380123,2012-04-24,0,0
20411,366924,tt4870838,2016-03-22,0,3500000
20412,366929,tt4781700,2015-05-19,0,0
20413,235887,tt2110388,2013-11-05,0,0
20414,366964,tt5189828,2018-03-02,0,0
20415,366969,tt3970874,2015-09-12,0,0
20416,104826,tt2093215,2011-10-14,0,0
20417,366981,tt4498604,2015-10-31,0,0
20418,366985,tt3214448,2013-11-06,0,0
20419,235924,tt2109234,2011-12-29,0,0
20420,366998,tt4902636,2015-11-02,0,0
20421,104859,tt1870425,2012-07-03,0,0
20422,367013,,2015-12-01,0,0
20423,367014,,2015-05-16,0,0
20424,498094,tt6199562,2017-08-08,0,0
20425,498109,tt5977536,2016-11-12,0,0
20426,498113,tt3621034,2014-03-24,0,0
20427,235984,tt2215477,2013-11-14,32000000,0
20428,236021,,2013-11-15,0,0
20429,367093,tt5116940,2015-10-01,0,0
20430,236028,tt3331512,2013-11-12,0,0
20431,104960,tt2205599,2012-04-15,0,0
20432,104964,tt1421374,2010-01-01,0,0
20433,367113,tt2042544,2012-10-14,0,0
20434,367117,tt4334840,2015-08-15,0,16
20435,236059,tt3234082,2013-11-01,0,0
20436,367139,tt4381048,2015-06-25,0,0
20437,105001,tt2557256,2014-04-17,26033917,25477000
20438,367147,tt5173032,2017-04-28,73121,0
20439,367153,tt3893664,2018-07-13,0,0
20440,367166,tt2557650,2013-01-15,0,0
20441,498241,tt4488136,2015-05-05,0,0
20442,105037,tt2152741,2011-11-11,0,0
20443,367181,tt4268262,2014-12-21,0,0
20444,105040,tt1253859,2012-11-14,0,0
20445,367195,tt5998744,2016-09-14,0,0
20446,367196,tt5128712,2016-04-23,0,0
20447,367197,tt3332308,2016-03-11,0,0
20448,367206,tt5269396,2016-12-02,0,0
20449,498284,tt7125070,2018-01-12,0,0
20450,367215,tt5083702,2015-10-15,0,0
20451,498313,tt5580130,2017-08-29,0,0
20452,498324,tt7865404,2018-01-11,0,0
20453,498327,tt5255314,2015-01-01,0,0
20454,498334,tt3756302,2018-01-13,0,0
20455,105121,tt2011265,2012-06-21,0,0
20456,236208,tt2887694,2013-02-24,0,0
20457,367282,tt4214952,2015-01-23,0,0
20458,367284,tt4693464,2015-11-03,0,0
20459,367304,tt3583382,2015-10-29,0,200000
20460,498379,tt6674514,2018-01-19,0,0
20461,105177,tt1641653,2010-09-14,0,0
20462,498398,tt2611470,2010-06-24,0,0
20463,367326,tt5184298,2015-11-06,0,0
20464,105191,tt1578259,2010-10-01,0,1000000
20465,367346,tt2405816,2012-08-06,0,0
20466,367373,,2015-11-02,0,0
20467,236324,tt2953196,2013-08-31,0,0
20468,367412,tt2654430,2013-01-18,0,0
20469,367422,tt3442982,2015-11-07,0,0
20470,236365,tt2435286,2014-01-10,0,0
20471,498519,tt1770767,2016-01-01,0,0
20472,498528,tt5709852,2017-11-10,0,0
20473,367462,tt5189894,2018-01-18,0,0
20474,236399,tt3074694,2014-01-18,0,0
20475,498554,tt8045994,2018-01-14,0,0
20476,236417,tt2315500,2012-12-22,0,0
20477,367499,tt4121640,2016-04-08,0,0
20478,105363,tt1860348,2011-09-06,0,0
20479,367524,tt5136700,2015-11-03,0,0
20480,498596,tt3517984,2017-10-20,0,0
20481,367531,tt3283532,2014-12-04,0,0
20482,367536,tt5237552,2015-11-28,0,0
20483,367537,tt5239710,2015-11-29,0,0
20484,367538,tt5231402,2015-12-01,0,0
20485,367540,tt5266444,2015-12-06,0,0
20486,367541,tt5171176,2015-12-12,0,0
20487,367543,tt5269968,2015-12-13,0,0
20488,367544,tt4434688,2015-11-28,0,0
20489,367551,tt4733536,2015-12-11,0,0
20490,367557,tt1727390,2010-01-01,0,0
20491,105436,tt1531908,2010-06-19,0,0
20492,105449,tt2321445,2012-05-12,0,0
20493,498671,tt7678408,2017-12-12,0,0
20494,367613,tt4480494,2016-04-29,0,2834300
20495,105478,tt1814631,2011-11-15,0,100000
20496,105485,tt1887814,2011-12-29,0,0
20497,498728,tt6645896,2017-02-03,0,0
20498,105525,tt1859553,2012-05-18,0,0
20499,105526,tt2066176,2012-12-14,0,0
20500,105528,tt1894561,2012-05-25,120680,0
20501,498744,tt6815734,2017-10-10,0,0
20502,105531,tt0850677,2012-11-02,0,0
20503,105538,tt1762248,2012-01-06,0,0
20504,367682,,2014-01-01,0,0
20505,105542,tt1890465,2011-04-21,0,0
20506,367686,tt2462276,2016-06-01,0,0
20507,105545,tt1647477,2011-06-04,0,150000
20508,105553,tt1655446,2010-07-24,0,0
20509,105554,tt1772382,2010-12-31,0,0
20510,105555,tt2304485,2012-03-02,0,0
20511,105556,tt1966464,2012-03-02,0,0
20512,498771,tt2906276,2017-01-20,0,0
20513,105561,tt1916719,2011-11-05,0,0
20514,105562,tt1675311,2012-03-02,0,0
20515,105567,tt1854364,2012-01-01,0,0
20516,105585,tt1668199,2010-01-01,0,0
20517,105586,tt1884414,2012-03-09,0,0
20518,367732,tt3163336,2015-12-04,0,0
20519,105591,tt0279813,1988-01-01,0,0
20520,367735,tt5069564,2015-11-13,0,0
20521,367747,tt2782108,2013-12-05,0,0
20522,498842,,2017-12-05,0,0
20523,236735,tt3253930,2014-09-25,5169755,4000000
20524,367807,tt2461030,2016-09-15,0,0
20525,367816,tt4976984,2016-04-23,0,0
20526,105675,tt1815874,2011-02-01,0,0
20527,105677,tt1959550,2012-03-30,0,0
20528,105678,tt1913030,2012-03-30,0,0
20529,236751,tt1929263,2014-04-16,101332962,12000000
20530,105680,tt2238839,2012-03-29,0,0
20531,367838,tt5124104,2015-10-02,0,0
20532,236768,tt3238448,2013-11-19,0,0
20533,498919,tt4823538,2018-02-09,0,0
20534,367855,tt4246212,2015-06-20,0,0
20535,236793,tt5691382,2013-10-31,0,0
20536,236794,tt2941258,2013-11-05,0,0
20537,498939,tt2586720,2013-05-06,0,35000
20538,498942,tt2082299,2011-12-14,0,8500
20539,498945,tt6970616,2018-01-06,0,0
20540,367882,tt5034276,2015-10-22,0,0
20541,236816,tt2048819,2012-11-11,0,0
20542,367893,tt3911850,2015-06-05,0,150000
20543,105768,tt2039339,2012-05-01,0,0
20544,105779,tt1954379,2011-05-17,0,0
20545,105785,tt2243381,2012-04-13,0,0
20546,105787,tt2114490,2012-04-13,0,0
20547,105789,tt1599296,2011-05-01,0,0
20548,105790,tt2129930,2012-04-27,0,0
20549,236873,tt2593230,2013-09-28,0,0
20550,367961,tt4075322,2015-11-12,0,30000000
20551,367966,tt4683668,2017-02-01,0,0
20552,499046,tt4484636,2018-01-16,0,0
20553,499056,tt7130832,2017-10-10,0,0
20554,105854,tt0898925,2007-05-01,0,0
20555,499076,,2015-01-01,0,0
20556,105864,tt1979388,2015-11-14,332207671,175000000
20557,499080,tt7817874,2018-01-14,0,0
20558,499088,tt6685596,2018-02-02,0,0
20559,105885,tt1754944,2011-06-23,0,0
20560,368031,tt3352390,2016-01-07,2400000,9900000
20561,105891,tt1754277,2010-10-17,0,0
20562,105892,tt2395137,2012-05-15,0,0
20563,368044,tt3135404,2014-04-11,0,0
20564,499128,tt7936510,2018-02-10,0,0
20565,499141,tt3522198,2014-01-26,0,0
20566,105931,tt1743233,2012-05-01,0,0
20567,105932,tt2131626,2011-10-18,0,10000
20568,105941,tt1499948,2012-05-22,0,0
20569,105942,tt1580346,2010-05-24,0,0
20570,105945,tt1694118,2011-06-06,0,4200000
20571,105962,tt1839390,2011-09-05,0,0
20572,105964,tt1566405,2011-08-17,0,0
20573,105965,tt2224075,2012-09-03,0,0
20574,105969,tt1632724,2012-05-11,0,0
20575,499186,tt7902184,2018-01-19,0,0
20576,105972,tt1550557,2012-05-25,0,0
20577,499193,tt4509260,2017-06-12,0,0
20578,105978,tt2043931,2012-06-29,0,0
20579,489995,tt6296764,2018-01-18,0,0
20580,106009,tt1735286,2012-12-12,0,0
20581,106021,tt1645155,2012-08-23,0,12000000
20582,499237,tt7884450,2013-01-17,0,0
20583,499248,tt2392006,2013-02-03,0,0
20584,368182,tt4992060,2016-11-19,0,0
20585,106049,tt2091398,2012-04-21,0,0
20586,499273,tt3004572,2014-02-23,0,0
20587,499309,tt7908092,2018-01-17,0,0
20588,368239,tt5199588,2015-11-11,0,0
20589,368247,,2015-11-12,0,0
20590,499319,tt6958014,2018-04-27,6877,0
20591,499323,tt5677598,2019-03-05,0,0
20592,368256,tt3619102,2015-11-13,0,0
20593,237200,tt2385006,2013-11-16,0,0
20594,368279,tt1756401,2010-10-21,0,0
20595,106135,tt1954352,2012-05-18,1832541,13000000
20596,106136,tt2065898,2014-02-03,0,0
20597,368304,tt5371572,2015-11-16,0,0
20598,106166,tt2355775,2012-01-01,0,0
20599,368317,tt3042542,2013-11-13,0,4500
20600,106184,tt12649208,2012-04-28,0,0
20601,106186,,2010-05-02,0,0
20602,106187,,2011-05-01,0,0
20603,499410,,2017-12-18,0,0
20604,368343,tt3462834,2015-11-13,0,0
20605,368348,tt4876928,2015-08-30,0,0
20606,499422,tt2283740,2015-01-01,0,0
20607,237293,tt2980114,2013-05-16,0,0
20608,237303,tt2393825,2013-11-22,0,0
20609,368379,tt4126454,2015-09-29,0,0
20610,106238,tt1506459,2012-06-01,0,0
20611,237328,tt3068834,2013-11-16,0,1000000
20612,499497,tt7573742,2013-11-19,0,200000
20613,106288,tt0899154,2011-02-18,0,0
20614,106294,tt1863321,2011-01-10,0,0
20615,368465,tt2394627,2012-11-18,0,0
20616,499537,tt8173728,2018-09-26,0,245000
20617,499545,tt7890752,2018-01-19,0,0
20618,499548,,2018-01-15,0,0
20619,499550,tt7990058,2018-10-02,0,0
20620,106337,tt1793223,2013-05-31,0,0
20621,106339,tt1713501,2011-11-23,0,500000
20622,499556,tt8020896,2018-03-08,0,2500000
20623,237413,tt3117746,2013-11-30,0,0
20624,499558,tt7999962,2018-03-09,0,0
20625,106343,tt2243163,2012-06-06,0,0
20626,106344,tt1754853,2012-12-07,0,0
20627,237447,tt3024884,2013-10-10,0,0
20628,499635,tt5864236,2018-05-05,0,0
20629,106427,tt2125647,2012-05-01,0,0
20630,499658,tt4995858,2016-01-24,0,0
20631,368590,tt3581618,2017-10-28,0,450000
20632,368596,tt3349772,2016-05-20,0,0
20633,368602,tt4421814,2015-05-02,0,0
20634,499676,tt3480662,2017-10-01,0,0
20635,499681,tt7178790,2017-09-12,0,0
20636,368613,,2015-09-27,0,0
20637,368614,,2015-09-06,0,0
20638,368616,,2015-09-05,0,0
20639,368617,,2015-09-04,0,0
20640,106474,tt1762408,2012-05-04,0,0
20641,499692,tt4872260,2018-01-19,0,0
20642,106493,tt2086853,2011-10-06,0,0
20643,499722,tt7654872,2018-04-26,0,0
20644,237584,tt2322517,2015-04-18,0,0
20645,368665,,2015-10-11,0,0
20646,499738,,2018-01-19,0,0
20647,499739,tt4578866,2014-01-14,0,0
20648,499742,tt2387312,2012-09-16,0,0
20649,106530,tt1981675,2011-10-09,0,0
20650,106541,tt1507261,2011-10-17,0,0
20651,237614,tt2085752,2013-09-10,0,0
20652,368702,tt4730006,2015-11-24,0,0
20653,237641,tt1212434,2010-11-26,0,0
20654,368717,tt4473422,2015-02-17,0,18000
20655,499791,tt6089458,2018-01-19,0,60000
20656,499792,tt6095486,2018-01-20,0,0
20657,499802,tt5966308,2017-07-09,0,0
20658,106591,tt1919017,2012-05-11,0,0
20659,106595,tt1825772,2011-09-06,0,0
20660,499816,tt7243462,2018-01-19,0,0
20661,237690,tt2015503,2013-02-01,0,0
20662,106634,tt2089863,2012-04-20,0,0
20663,499850,,2018-01-20,0,0
20664,237709,tt3341268,2013-11-16,0,0
20665,237710,tt3004544,2013-11-16,0,3300000
20666,106646,tt0993846,2013-12-25,392000000,100000000
20667,368809,tt5002544,2015-11-03,0,0
20668,237756,tt2393845,2015-04-10,0,0
20669,368836,tt4422656,2015-12-01,0,0
20670,368838,tt4097918,2014-09-25,0,0
20671,499910,tt7475988,2018-01-20,0,0
20672,499921,tt3142428,2018-08-22,0,107000
20673,106717,tt2332831,2012-11-09,0,0
20674,237791,tt1702014,2014-03-28,0,2700000
20675,499951,tt7379906,2017-10-13,0,0
20676,237808,tt2463808,2013-11-12,0,1
20677,499953,tt5086308,2018-04-03,0,0
20678,106739,tt1957955,2012-03-01,0,0
20679,106747,tt2002718,2013-09-12,15008161,12000000
20680,106774,tt0075820,1977-07-29,0,0
20681,368928,tt5468194,2015-10-23,0,0
20682,500003,tt7422552,2018-01-21,0,0
20683,237862,tt2234299,2012-08-01,0,20000
20684,368938,tt1704594,2010-09-18,0,0
20685,368940,tt4731008,2016-02-04,40075446,13500000
20686,368942,tt2392830,2016-10-07,1864266,8138338
20687,368970,tt5136480,2016-01-21,0,0
20688,368979,,2015-03-16,0,0
20689,106845,tt1612319,2015-10-16,0,9500000
20690,368993,tt4936176,2016-10-11,0,20000000
20691,106855,tt2077849,2011-10-27,0,0
20692,368999,tt5434568,2015-11-16,0,0
20693,500075,tt4444798,2018-01-26,0,0
20694,500093,tt2390480,2013-10-25,0,0
20695,369026,tt5307388,2015-11-16,0,0
20696,369031,tt1579951,2011-10-05,0,0
20697,237960,tt2719448,2013-03-13,0,0
20698,369032,tt4335650,2016-07-01,0,0
20699,369033,tt4902716,2016-04-17,0,0
20700,369035,tt4214874,2015-01-23,0,0
20701,369034,tt3211282,2017-01-07,0,0
20702,500114,tt7785090,2018-01-21,0,0
20703,369043,,2015-11-15,0,0
20704,369052,tt5070196,2015-12-13,0,0
20705,369054,tt5265662,2015-12-20,0,0
20706,369055,tt5062804,2015-11-29,0,0
20707,369056,tt5062762,2015-12-06,0,0
20708,369057,tt4648986,2015-11-29,0,0
20709,369058,tt5210380,2015-12-05,0,0
20710,369059,tt4555594,2015-12-06,0,0
20711,369060,tt4921846,2015-12-12,0,0
20712,369061,tt5130174,2015-11-28,0,0
20713,369063,tt4076824,2015-12-06,0,0
20714,369064,tt5170710,2015-12-13,0,0
20715,369069,tt5049698,2015-06-17,0,0
20716,238018,tt3289944,2013-11-16,0,0
20717,369090,tt4687410,2017-04-06,0,0
20718,369102,tt3147230,2015-04-28,0,0
20719,500177,,2017-01-01,0,0
20720,106978,,2012-05-05,0,0
20721,500203,tt5580602,2017-06-02,0,0
20722,238067,tt1758842,2011-01-01,0,0
20723,107020,tt2128679,2013-04-05,0,0
20724,369165,tt5161392,2015-11-27,0,0
20725,369167,tt2786526,2015-01-01,0,0
20726,500244,tt7978660,2018-02-03,0,0
20727,107033,tt1350546,2012-05-02,0,0
20728,369183,tt5238740,2015-12-05,0,0
20729,369192,tt4622512,2017-09-22,12638526,25000000
20730,500270,tt2939114,2016-09-02,0,0
20731,369202,tt3743042,2016-08-19,0,1100000
20732,369203,tt1754948,2011-01-10,0,0
20733,500284,tt3920782,2018-12-02,0,0
20734,500295,tt6277748,2017-10-07,0,0
20735,369237,tt5226436,2016-10-02,0,0
20736,107100,tt1910615,2012-03-31,0,0
20737,500321,tt2226440,2018-01-02,0,0
20738,369251,tt3758228,2014-05-22,0,0
20739,238185,tt3397430,2013-11-25,0,0
20740,369263,,2015-04-10,0,0
20741,500353,tt7847352,2018-01-08,0,0
20742,500355,,2015-01-20,0,0
20743,238215,tt3203616,2014-09-11,0,0
20744,500362,tt6658440,2017-02-14,0,250
20745,369300,tt4733640,2016-10-18,2225698,0
20746,238234,tt3258142,2013-11-17,0,0
20747,500381,tt2748630,2015-11-26,0,0
20748,107170,tt2386231,2012-05-03,0,0
20749,500386,tt2860424,2013-02-05,0,0
20750,500404,tt5181834,2018-01-23,0,0
20751,107203,tt2142055,2012-04-06,0,0
20752,107206,tt1743941,2010-01-01,0,0
20753,369362,tt4084844,2015-08-21,0,0
20754,369364,tt5144072,2015-10-28,0,0
20755,369366,tt4172096,2015-04-11,0,0
20756,369367,tt4994782,2015-08-21,0,0
20757,369371,tt3184516,2014-04-18,0,0
20758,238302,tt2204315,2013-11-05,0,7500000
20759,369374,tt3603942,2015-03-21,0,0
20760,238304,tt3131532,2013-11-17,0,0
20761,500464,tt7488036,2017-12-15,0,0
20762,107257,tt1823059,2012-06-01,0,175000
20763,500475,tt7690670,2018-06-13,20545116,16000000
20764,500483,tt7874476,2018-01-20,0,0
20765,500486,tt5968262,2018-01-20,0,0
20766,238358,tt2235515,2013-05-16,0,0
20767,369457,,2015-05-03,0,0
20768,107315,tt1641388,2011-10-22,0,0
20769,500535,tt4269118,2018-10-05,0,0
20770,238398,tt2311948,2014-03-23,0,0
20771,238399,tt3053202,2013-11-23,0,0
20772,107334,tt0768222,2012-01-01,0,3230000
20773,369481,tt1833001,2011-01-31,0,0
20774,369523,tt4015500,2018-01-20,0,0
20775,369524,tt1967614,2016-12-09,0,15000000
20776,369533,tt5224376,2015-11-20,0,0
20777,238466,tt3345310,2013-11-19,0,0
20778,369545,tt3836530,2016-10-04,0,0
20779,238475,tt2499414,2014-01-31,0,0
20780,238478,tt3385404,2013-12-09,0,0
20781,369551,tt1832971,2011-03-13,0,0
20782,369552,tt4819576,2016-09-29,0,0
20783,369557,tt3544112,2016-03-11,13624522,4000000
20784,500634,tt6142496,2018-03-12,0,0
20785,500664,tt6499752,2018-05-31,16593554,5000000
20786,238529,tt1866282,2011-03-21,0,0
20787,369605,tt4085130,2015-11-20,0,0
20788,369607,tt4200996,2014-01-01,0,0
20789,369616,tt3000918,2013-05-27,0,0
20790,238544,tt2875816,2013-10-25,0,0
20791,500688,tt7077824,2019-02-08,0,0
20792,500693,,2018-01-24,0,0
20793,238561,tt3199456,2013-11-20,0,0
20794,369637,tt4096608,2015-10-23,0,0
20795,238589,tt2395199,2013-12-04,0,5000000
20796,500734,tt6540984,2018-01-16,0,0
20797,238593,tt2579200,2013-10-28,0,0
20798,369665,tt5250938,2015-11-22,0,0
20799,500741,tt3614396,2014-05-31,0,0
20800,238603,tt2183034,2014-06-14,45300000,13000000
20801,500747,tt6710972,2017-03-17,0,0
20802,369677,,2015-05-26,0,0
20803,238615,tt2140379,2015-07-10,31807156,26000000
20804,369690,,2015-11-19,0,0
20805,238622,tt1956618,2013-10-19,0,0
20806,369697,tt4191702,2016-04-14,3814868,0
20807,107554,tt1878932,2011-03-18,0,0
20808,238628,tt2991224,2013-10-16,0,0
20809,238636,tt2975578,2014-07-17,111928365,9000000
20810,500789,,2017-12-17,0,0
20811,238669,tt1764840,2010-11-03,0,0
20812,238670,,2012-09-02,0,0
20813,238672,,2012-03-22,0,0
20814,369749,tt5093098,2011-09-20,0,0
20815,107606,,2011-12-20,0,0
20816,369751,tt1878888,2012-06-01,0,0
20817,500824,tt6506276,2018-10-04,0,0
20818,369761,tt3699220,2014-04-21,0,0
20819,369763,tt1764691,2010-10-06,0,0
20820,369769,tt5129818,2016-03-10,0,0
20821,369777,tt2385189,2014-01-01,0,0
20822,500850,tt8099236,2019-01-25,0,0
20823,238713,tt3079380,2015-05-06,235666219,65000000
20824,500859,tt8099132,2018-11-02,0,0
20825,369789,tt4181400,2016-02-12,0,0
20826,500869,tt6388074,2018-10-26,0,0
20827,369798,tt2190054,2012-09-10,0,0
20828,369800,tt1805322,2010-08-16,0,0
20829,369820,tt5280664,2015-12-01,0,0
20830,238749,tt3131456,2013-11-10,0,0
20831,238752,tt2759976,2013-07-19,0,0
20832,500904,tt6211976,2019-03-29,0,0
